phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	bad_parse	bad_parse_rate
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	4	0.04
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	3	0.03
1_2_intran_S_marker	02_1_2_intran_S_marker	fig:heatmap-2-intran-s-marker	1.2 Intransitive S marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	3	0.03
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	0	0.0
1_3_intran_SV_order	03_1_3_intran_SV_order	fig:heatmap-3-intran-sv-order	1.3 Intransitive S--V order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	0	0.0
